source,year,title,authors,keywords,index,pdf_path,awards,theoretical,implementation_url,public_datasets,total_datasets,Implementation,Data,Configuration,Experimental Procedure,Expertise
JMLR,2024,"Optimal Bump Functions for Shallow ReLU networks: Weight Decay, Depth Separation, Curse of Dimensionality",Stephan Wojtowytsch,Keywords:,221296,"JMLR/2024/Proceedings/221296 - Optimal Bump Functions for Shallow ReLU networks: Weight Decay, Depth Separation, Curse of Dimensionality.pdf",,True,False,0,0,1,1,1,1,10
JMLR,2024,Numerically Stable Sparse Gaussian Processes via Minimum Separation using Cover Trees,"Alexander Terenin, David R. Burt, Artem Artemev, Seth Flaxman, Mark van der Wilk, Carl Edward Rasmussen, Hong Ge",Keywords:,221170,JMLR/2024/Proceedings/221170 - Numerically Stable Sparse Gaussian Processes via Minimum Separation using Cover Trees.pdf,,False,True,2,2,3,3,3,3,8
JMLR,2024,On Sufficient Graphical Models,"Bing Li, Kyongwon Kim",Keywords:,230893,JMLR/2024/Proceedings/230893 - On Sufficient Graphical Models.pdf,,False,True,3,3,3,4,5,1,9
JMLR,2024,Additive smoothing error in backward variational inference for general state-space models,"Mathis Chagneux, Elisabeth Gassiat, Pierre Gloaguen, Sylvain Le Corff",Keywords:,221392,JMLR/2024/Proceedings/221392 - Additive smoothing error in backward variational inference for general state-space models.pdf,,False,False,2,2,8,6,4,1,7
JMLR,2024,Trained Transformers Learn Linear Models In-Context,"Ruiqi Zhang, Spencer Frei, Peter L. Bartlett",Keywords:,231042,JMLR/2024/Proceedings/231042 - Trained Transformers Learn Linear Models In-Context.pdf,,True,False,0,0,1,1,1,1,7
JMLR,2024,Pursuit of the Cluster Structure of Network Lasso: Recovery Condition and Non-convex Extension,"Shotaro Yagishita, Jun-ya Gotoh",Keywords:,211190,JMLR/2024/Proceedings/211190 - Pursuit of the Cluster Structure of Network Lasso: Recovery Condition and Non-convex Extension.pdf,,False,False,2,2,9,8,1,1,8
JMLR,2024,"Power of knockoff: The impact of ranking algorithm, augmented design, and symmetric statistic","Zheng Tracy Ke, Jun S. Liu, Yucong Ma",Keywords:,211137,"JMLR/2024/Proceedings/211137 - Power of knockoff: The impact of ranking algorithm, augmented design, and symmetric statistic.pdf",,False,False,4,4,10,6,1,1,9
JMLR,2024,Distributed Gaussian Mean Estimation under Communication Constraints: Optimal Rates and Communication-Efficient Algorithms,"T. Tony Cai, Hongji Wei",Keywords:,210316,JMLR/2024/Proceedings/210316 - Distributed Gaussian Mean Estimation under Communication Constraints: Optimal Rates and Communication-Efficient Algorithms.pdf,,False,False,1,1,10,6,1,1,7
JMLR,2024,Efficient Modality Selection in Multimodal Learning,"Yifei He, Runxiang Cheng, Gargi Balasubramaniam, Yao-Hung Hubert Tsai, Han Zhao",Keywords:,230439,JMLR/2024/Proceedings/230439 - Efficient Modality Selection in Multimodal Learning.pdf,,False,False,3,3,10,2,4,1,7
JMLR,2024,A Multilabel Classification Framework for Approximate Nearest Neighbor Search,"Ville Hyvönen, Elias Jääsaari, Teemu Roos",Keywords:,230286,JMLR/2024/Proceedings/230286 - A Multilabel Classification Framework for Approximate Nearest Neighbor Search.pdf,,False,True,4,4,3,2,2,1,5
JMLR,2024,Pygmtools: A Python Graph Matching Toolkit,"Runzhong Wang, Ziao Guo, Wenzheng Pan, Jiale Ma, Yikai Zhang, Nan Yang, Qi Liu, Longxuan Wei, Hanxue Zhang, Chang Liu, Zetian Jiang, Xiaokang Yang, Junchi Yan",Keywords:,230572,JMLR/2024/Proceedings/230572 - Pygmtools: A Python Graph Matching Toolkit.pdf,,True,False,0,0,1,1,1,1,4
JMLR,2024,Multiple Descent in the Multiple Random Feature Model,"Xuran Meng, Jianfeng Yao, Yuan Cao",Keywords:,221389,JMLR/2024/Proceedings/221389 - Multiple Descent in the Multiple Random Feature Model.pdf,,False,True,1,1,2,1,5,3,9
JMLR,2024,Sample-efficient Adversarial Imitation Learning,"Dahuin Jung, Hyungyu Lee, Sungroh Yoon",Keywords:,230314,JMLR/2024/Proceedings/230314 - Sample-efficient Adversarial Imitation Learning.pdf,,False,False,3,3,8,2,3,1,8
JMLR,2024,Fast Policy Extragradient Methods for Competitive Games with Entropy Regularization,"Shicong Cen, Yuting Wei, Yuejie Chi",Keywords:,211205,JMLR/2024/Proceedings/211205 - Fast Policy Extragradient Methods for Competitive Games with Entropy Regularization.pdf,,True,False,0,0,1,1,1,1,9
JMLR,2024,Effect-Invariant Mechanisms for Policy Generalization,"Sorawit Saengkyongam, Niklas Pfister, Predrag Klasnja, Susan Murphy, Jonas Peters",Keywords:,230802,JMLR/2024/Proceedings/230802 - Effect-Invariant Mechanisms for Policy Generalization.pdf,,False,True,3,3,3,1,6,3,9
JMLR,2024,A Comparison of Continuous-Time Approximations to Stochastic Gradient Descent,"Stefan Ankirchner, Stefan Perko",Keywords:,230237,JMLR/2024/Proceedings/230237 - A Comparison of Continuous-Time Approximations to Stochastic Gradient Descent.pdf,,True,False,0,0,1,1,1,1,9
JMLR,2024,Decorrelated Variable Importance,"Isabella Verdinelli, Larry Wasserman",Keywords:,220801,JMLR/2024/Proceedings/220801 - Decorrelated Variable Importance.pdf,,False,False,5,5,8,6,7,1,8
JMLR,2024,Estimating the Minimizer and the Minimum Value of a Regression Function under Passive Design,"Arya Akhavan, Davit Gogolashvili, Alexandre B. Tsybakov",Keywords:,221396,JMLR/2024/Proceedings/221396 - Estimating the Minimizer and the Minimum Value of a Regression Function under Passive Design.pdf,,True,False,0,0,1,1,1,1,8
JMLR,2024,Adam-family Methods for Nonsmooth Optimization with Convergence Guarantees,"Nachuan Xiao, Xiaoyin Hu, Xin Liu, Kim-Chuan Toh",Keywords:,230576,JMLR/2024/Proceedings/230576 - Adam-family Methods for Nonsmooth Optimization with Convergence Guarantees.pdf,,False,False,2,2,7,4,3,4,5
JMLR,2024,On the Generalization of Stochastic Gradient Descent with Momentum,"Ali Ramezani-Kebrya, Kimon Antonakopoulos, Volkan Cevher, Ashish Khisti, Ben Liang",Keywords:,220068,JMLR/2024/Proceedings/220068 - On the Generalization of Stochastic Gradient Descent with Momentum.pdf,,False,False,2,2,10,5,3,3,8
JMLR,2024,Heterogeneous-Agent Reinforcement Learning,"Yifan Zhong, Jakub Grudzien Kuba, Xidong Feng, Siyi Hu, Jiaming Ji, Yaodong Yang",Keywords:,230488,JMLR/2024/Proceedings/230488 - Heterogeneous-Agent Reinforcement Learning.pdf,,False,True,6,6,1,2,1,2,7
JMLR,2024,"Black Box Variational Inference with a Deterministic Objective: Faster, More Accurate, and Even More Black Box","Ryan Giordano, Martin Ingram, Tamara Broderick",Keywords:,231015,"JMLR/2024/Proceedings/231015 - Black Box Variational Inference with a Deterministic Objective: Faster, More Accurate, and Even More Black Box.pdf",,False,True,5,5,3,2,1,1,6
JMLR,2024,On Efficient and Scalable Computation of the Nonparametric Maximum Likelihood Estimator in Mixture Models,"Yangjing Zhang, Ying Cui, Bodhisattva Sen, Kim-Chuan Toh",Keywords:,221120,JMLR/2024/Proceedings/221120 - On Efficient and Scalable Computation of the Nonparametric Maximum Likelihood Estimator in Mixture Models.pdf,,False,True,3,3,3,3,1,1,9
JMLR,2024,Rates of convergence for density estimation with generative adversarial networks,"Nikita Puchkin, Sergey Samsonov, Denis Belomestny, Eric Moulines, Alexey Naumov",Keywords:,230062,JMLR/2024/Proceedings/230062 - Rates of convergence for density estimation with generative adversarial networks.pdf,,True,False,0,0,1,1,1,1,1
JMLR,2024,On Tail Decay Rate Estimation of Loss Function Distributions,"Etrit Haxholli, Marco Lorenzi",Keywords:,220846,JMLR/2024/Proceedings/220846 - On Tail Decay Rate Estimation of Loss Function Distributions.pdf,,False,True,3,3,2,2,1,1,7
JMLR,2024,Sparse NMF with Archetypal Regularization: Computational and Robustness Properties,"Kayhan Behdin, Rahul Mazumder",Keywords:,210233,JMLR/2024/Proceedings/210233 - Sparse NMF with Archetypal Regularization: Computational and Robustness Properties.pdf,,False,True,5,5,3,2,1,2,9
JMLR,2024,Invariant and Equivariant Reynolds Networks,"Akiyoshi Sannai, Makoto Kawano, Wataru Kumagai",Keywords:,220891,JMLR/2024/Proceedings/220891 - Invariant and Equivariant Reynolds Networks.pdf,,False,True,10,10,2,2,3,1,6
JMLR,2024,Iterate Averaging in the Quest for Best Test Error,"Diego Granziol, Nicholas P. Baskerville, Xingchen Wan, Samuel Albanie, Stephen Roberts",Keywords:,211125,JMLR/2024/Proceedings/211125 - Iterate Averaging in the Quest for Best Test Error.pdf,,False,True,3,3,2,3,3,4,5
JMLR,2024,On Truthing Issues in Supervised Classification,Jonathan K. Su,Keywords:,19301,JMLR/2024/Proceedings/19301 - On Truthing Issues in Supervised Classification.pdf,,False,False,2,2,10,5,10,1,9
JMLR,2024,Survival Kernets: Scalable and Interpretable Deep Kernel Survival Analysis with an Accuracy Guarantee,George H. Chen,Keywords:,220667,JMLR/2024/Proceedings/220667 - Survival Kernets: Scalable and Interpretable Deep Kernel Survival Analysis with an Accuracy Guarantee.pdf,,False,True,4,4,1,1,1,2,7
JMLR,2024,Modeling Random Networks with Heterogeneous Reciprocity,"Daniel Cirkovic, Tiandong Wang",Keywords:,221317,JMLR/2024/Proceedings/221317 - Modeling Random Networks with Heterogeneous Reciprocity.pdf,,False,False,2,2,10,2,8,1,8
JMLR,2024,"Exploration, Exploitation, and Engagement in Multi-Armed Bandits with Abandonment","Zixian Yang, Xin Liu, Lei Ying",Keywords:,221251,"JMLR/2024/Proceedings/221251 - Exploration, Exploitation, and Engagement in Multi-Armed Bandits with Abandonment.pdf",,False,False,1,1,10,6,3,1,8
JMLR,2024,Personalized PCA: Decoupling Shared and Unique Features,"Naichen Shi, Raed Al Kontar",Keywords:,220810,JMLR/2024/Proceedings/220810 - Personalized PCA: Decoupling Shared and Unique Features.pdf,,False,True,3,3,3,4,3,1,7
JMLR,2024,Deep Nonparametric Estimation of Operators between Infinite Dimensional Spaces,"Hao Liu, Haizhao Yang, Minshuo Chen, Tuo Zhao, Wenjing Liao",Keywords:,220719,JMLR/2024/Proceedings/220719 - Deep Nonparametric Estimation of Operators between Infinite Dimensional Spaces.pdf,,True,False,0,0,1,1,1,1,10
JMLR,2024,"Stochastic Modified Flows, Mean-Field Limits and Dynamics of Stochastic Gradient Descent","Benjamin Gess, Sebastian Kassing, Vitalii Konarovskyi",Keywords:,230220,"JMLR/2024/Proceedings/230220 - Stochastic Modified Flows, Mean-Field Limits and Dynamics of Stochastic Gradient Descent.pdf",,True,False,0,0,1,1,1,1,10
JMLR,2024,Probabilistic Forecasting with Generative Networks via Scoring Rule Minimization,"Lorenzo Pacchiardi, Rilwan A. Adewoyin, Peter Dueben, Ritabrata Dutta",Keywords:,230038,JMLR/2024/Proceedings/230038 - Probabilistic Forecasting with Generative Networks via Scoring Rule Minimization.pdf,,False,True,2,2,1,1,1,1,6
NeurIPS,2022,Globally Gated Deep Linear Networks,"Qianyi Li, Haim Sompolinsky",Keywords:,53916,NeurIPS/2022/Proceedings/53916 - Globally Gated Deep Linear Networks.pdf,,False,True,1,1,3,3,3,2,6
NeurIPS,2022,Safety Guarantees for Neural Network Dynamic Systems via Stochastic Barrier Functions,"Rayan Mazouz, Karan Muvvala, Akash Ratheesh Babu, Luca Laurenti, Morteza Lahijanian",Keywords:,52992,NeurIPS/2022/Proceedings/52992 - Safety Guarantees for Neural Network Dynamic Systems via Stochastic Barrier Functions.pdf,,False,True,4,4,2,2,4,2,4
NeurIPS,2022,3DB: A Framework for Debugging Computer Vision Models,"Guillaume Leclerc, Hadi Salman, Andrew Ilyas, Sai Vemprala, Logan Engstrom, Vibhav Vineet, Kai Xiao, Pengchuan Zhang, Shibani Santurkar, Greg Yang, Ashish Kapoor, Aleksander Madry",Keywords:,54863,NeurIPS/2022/Proceedings/54863 - 3DB: A Framework for Debugging Computer Vision Models.pdf,,False,True,2,2,1,4,1,1,2
NeurIPS,2022,Misspecified Phase Retrieval with Generative Priors,"Zhaoqiang Liu, Xinshao Wang, Jiulong Liu",Keywords:,55168,NeurIPS/2022/Proceedings/55168 - Misspecified Phase Retrieval with Generative Priors.pdf,,False,True,1,1,3,3,3,3,4
NeurIPS,2022,A Neural Corpus Indexer for Document Retrieval,"Yujing Wang, Yingyan Hou, Haonan Wang, Ziming Miao, Shibin Wu, Hao Sun, Qi Chen, Yuqing Xia, Chengmin Chi, Guoshuai Zhao, Zheng Liu, Xing Xie, Hao Sun, Weiwei Deng, Qi Zhang, Mao Yang",Keywords:,418,NeurIPS/2022/Proceedings/418 - A Neural Corpus Indexer for Document Retrieval.pdf,Outstanding Paper,False,False,2,2,7,3,4,1,4
NeurIPS,2022,Invariance Learning based on Label Hierarchy,"Shoji Toyota, Kenji Fukumizu",Keywords:,53728,NeurIPS/2022/Proceedings/53728 - Invariance Learning based on Label Hierarchy.pdf,,False,True,2,2,3,4,3,1,5
NeurIPS,2022,Using natural language and program abstractions to instill human inductive biases in machines,"Sreejan Kumar, Carlos G. Correa, Ishita Dasgupta, Raja Marjieh, Michael Y Hu, Robert Hawkins, Jonathan D Cohen, nathaniel daw, Karthik Narasimhan, Tom Griffiths",Keywords:,1294,NeurIPS/2022/Proceedings/1294 - Using natural language and program abstractions to instill human inductive biases in machines.pdf,Outstanding Paper,False,True,1,1,3,4,3,3,3
NeurIPS,2022,Beyond Time-Average Convergence: Near-Optimal Uncoupled Online Learning via Clairvoyant Multiplicative Weights Update,"Georgios Piliouras, Ryann Sim, Stratis Skoulakis",Keywords:,54152,NeurIPS/2022/Proceedings/54152 - Beyond Time-Average Convergence: Near-Optimal Uncoupled Online Learning via Clairvoyant Multiplicative Weights Update.pdf,,True,False,0,0,1,1,1,1,6
NeurIPS,2022,Your Out-of-Distribution Detection Method is Not Robust!,"Mohammad Azizmalayeri, Arshia Soltani Moakhar, Arman Zarei, Reihaneh Zohrabi, Mohammad Manzuri, Mohammad Hossein Rohban",Keywords:,53795,NeurIPS/2022/Proceedings/53795 - Your Out-of-Distribution Detection Method is Not Robust!.pdf,,False,True,12,12,2,3,3,1,4
NeurIPS,2022,Increasing Confidence in Adversarial Robustness Evaluations,"Roland S. Zimmermann, Wieland Brendel, Florian Tramer, Nicholas Carlini",Keywords:,55120,NeurIPS/2022/Proceedings/55120 - Increasing Confidence in Adversarial Robustness Evaluations.pdf,,False,True,1,1,3,4,1,1,4
NeurIPS,2022,Towards Practical Control of Singular Values of Convolutional Layers,"Alexandra Senderovich, Ekaterina Bulatova, Anton Obukhov, Maxim Rakhuba",Keywords:,55307,NeurIPS/2022/Proceedings/55307 - Towards Practical Control of Singular Values of Convolutional Layers.pdf,,False,True,3,3,2,3,3,1,3
NeurIPS,2022,Decentralized Gossip-Based Stochastic Bilevel Optimization over Communication Networks,"Shuoguang Yang, Xuezhou Zhang, Mengdi Wang",Keywords:,54181,NeurIPS/2022/Proceedings/54181 - Decentralized Gossip-Based Stochastic Bilevel Optimization over Communication Networks.pdf,,False,False,2,2,10,5,1,2,5
NeurIPS,2022,CARLANE: A Lane Detection Benchmark for Unsupervised Domain Adaptation from Simulation to multiple Real-World Domains,"Bonifaz Stuhr, Johann Haselberger, Julian Gebele",Keywords:,55700,NeurIPS/2022/Proceedings/55700 - CARLANE: A Lane Detection Benchmark for Unsupervised Domain Adaptation from Simulation to multiple Real-World Domains.pdf,,False,True,1,1,2,1,3,3,3
NeurIPS,2022,Semantic Diffusion Network for Semantic Segmentation,"Haoru Tan, Sitong Wu, Jimin Pi",Keywords:,55257,NeurIPS/2022/Proceedings/55257 - Semantic Diffusion Network for Semantic Segmentation.pdf,,False,False,2,2,9,3,2,1,4
NeurIPS,2022,AutoML Two-Sample Test,"Jonas M. Kübler, Vincent Stimper, Simon Buchholz, Krikamol Muandet, Bernhard Schölkopf",Keywords:,54059,NeurIPS/2022/Proceedings/54059 - AutoML Two-Sample Test.pdf,,False,True,2,2,1,3,1,2,3
NeurIPS,2022,Robust phi-Divergence MDPs,"Chin Pang Ho, Marek Petrik, Wolfram Wiesemann",Keywords:,54736,NeurIPS/2022/Proceedings/54736 - Robust phi-Divergence MDPs.pdf,,False,True,1,1,2,1,1,1,4
NeurIPS,2022,ADBench: Anomaly Detection Benchmark,"Songqiao Han, Xiyang Hu, Hailiang Huang, Minqi Jiang, Yue Zhao",Keywords:,55709,NeurIPS/2022/Proceedings/55709 - ADBench: Anomaly Detection Benchmark.pdf,,False,True,57,57,1,1,1,1,2
NeurIPS,2022,Learning Neural Set Functions Under the Optimal Subset Oracle,"Zijing Ou, Tingyang Xu, Qinliang Su, Yingzhen Li, Peilin Zhao, Yatao Bian",Keywords:,54333,NeurIPS/2022/Proceedings/54333 - Learning Neural Set Functions Under the Optimal Subset Oracle.pdf,,False,True,5,5,2,1,4,1,3
NeurIPS,2022,Defending Against Adversarial Attacks via Neural Dynamic System,"Xiyuan Li, Zou Xin, Weiwei Liu",Keywords:,54095,NeurIPS/2022/Proceedings/54095 - Defending Against Adversarial Attacks via Neural Dynamic System.pdf,,False,False,2,2,9,3,9,2,4
NeurIPS,2022,🏘️ ProcTHOR: Large-Scale Embodied AI Using Procedural Generation,"Matt Deitke, Eli VanderBilt, Alvaro Herrasti, Luca Weihs, Kiana Ehsani, Jordi Salvador, Winson Han, Eric Kolve, Aniruddha Kembhavi, Roozbeh Mottaghi",Keywords:,2856,NeurIPS/2022/Proceedings/2856 - 🏘️ ProcTHOR: Large-Scale Embodied AI Using Procedural Generation.pdf,Outstanding Paper,False,False,0,1,10,5,1,2,6
NeurIPS,2022,On the detrimental effect of invariances in the likelihood for variational inference,"Richard Kurle, Ralf Herbrich, Tim Januschowski, Yuyang (Bernie) Wang, Jan Gasthaus",Keywords:,52847,NeurIPS/2022/Proceedings/52847 - On the detrimental effect of invariances in the likelihood for variational inference.pdf,,True,False,0,0,1,1,1,1,6
NeurIPS,2022,Is Out-of-Distribution Detection Learnable?,"Zhen Fang, Yixuan Li, Jie Lu, Jiahua Dong, Bo Han, Feng Liu",Keywords:,573,NeurIPS/2022/Proceedings/573 - Is Out-of-Distribution Detection Learnable?.pdf,Outstanding Paper,True,False,0,0,1,1,1,1,7
NeurIPS,2022,Gradient Descent: The Ultimate Optimizer,"Kartik Chandra, Audrey Xie, Jonathan Ragan-Kelley, ERIK MEIJER",Keywords:,401,NeurIPS/2022/Proceedings/401 - Gradient Descent: The Ultimate Optimizer.pdf,Outstanding Paper,False,True,2,2,1,4,1,4,3
NeurIPS,2022,Photorealistic Text-to-Image Diffusion Models with Deep Language Understanding,"Chitwan Saharia, William Chan, Saurabh Saxena, Lala Li, Jay Whang, Emily Denton, Kamyar Ghasemipour, Raphael Gontijo Lopes, Burcu Karagol Ayan, Tim Salimans, Jonathan Ho, David Fleet, Mohammad Norouzi",Keywords:,734,NeurIPS/2022/Proceedings/734 - Photorealistic Text-to-Image Diffusion Models with Deep Language Understanding.pdf,Outstanding Paper,False,False,3,4,7,8,3,2,9
NeurIPS,2022,Contrastive Graph Structure Learning via Information Bottleneck for Recommendation,"Chunyu Wei, Jian Liang, Di Liu, Fei Wang",Keywords:,54116,NeurIPS/2022/Proceedings/54116 - Contrastive Graph Structure Learning via Information Bottleneck for Recommendation.pdf,,False,True,3,3,2,1,4,1,3
NeurIPS,2022,"InsNet: An Efficient, Flexible, and Performant Insertion-based Text Generation Model","Sidi Lu, Tao Meng, Nanyun Peng",Keywords:,54540,"NeurIPS/2022/Proceedings/54540 - InsNet: An Efficient, Flexible, and Performant Insertion-based Text Generation Model.pdf",,False,False,2,2,7,5,4,2,6
NeurIPS,2022,An empirical analysis of compute-optimal large language model training,"Jordan Hoffmann, Sebastian Borgeaud, Arthur Mensch, Elena Buchatskaya, Trevor Cai, Eliza Rutherford, Diego de Las Casas, Lisa Anne Hendricks, Johannes Welbl, Aidan Clark, Thomas Hennigan, Eric Noland, Katherine Millican, George van den Driessche, Bogdan Damoc, Aurelia Guy, Simon Osindero, Karén Simonyan, Erich Elsen, Oriol Vinyals, Jack Rae, Laurent Sifre",Keywords:,372,NeurIPS/2022/Proceedings/372 - An empirical analysis of compute-optimal large language model training.pdf,Outstanding Paper,False,False,12,14,8,5,3,2,5
